#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A68A76
#Date Time: 2019-03-19 09:03:45.091
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 300 mV
#Channel 2: Range: 2 V/div Offset: -4 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Amplitude: 100 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.00060475,0.0401823,-3.27021
0.000605,0.0368859,-3.27352
0.00060525,0.0401823,-3.27352
0.0006055,0.0401823,-3.28678
0.00060575,0.0401823,-3.30004
0.000606,0.0401823,-3.30999
0.00060625,0.0434787,-3.3133
0.0006065,0.0434787,-3.31661
0.00060675,0.0434787,-3.32656
0.000607,0.0401823,-3.3365
0.00060725,0.0401823,-3.34976
0.0006075,0.0434787,-3.35971
0.00060775,0.0434787,-3.36965
0.000608,0.0368859,-3.36965
0.00060825,0.0401823,-3.38291
0.0006085,0.0401823,-3.38954
0.00060875,0.0368859,-3.39617
0.000609,0.0368859,-3.4028
0.00060925,0.0401823,-3.4028
0.0006095,0.0401823,-3.41606
0.00060975,0.0434787,-3.42601
0.00061,0.0401823,-3.43264
0.00061025,0.0401823,-3.44258
0.0006105,0.0335895,-3.43927
0.00061075,0.0401823,-3.44921
0.000611,0.0434787,-3.46247
0.00061125,0.0368859,-3.47573
0.0006115,0.0434787,-3.47573
0.00061175,0.0467751,-3.48236
0.000612,0.0467751,-3.48899
0.00061225,0.0434787,-3.49562
0.0006125,0.0434787,-3.50225
0.00061275,0.0368859,-3.50557
0.000613,0.0401823,-3.50888
0.00061325,0.0467751,-3.50888
0.0006135,0.0467751,-3.52214
0.00061375,0.0467751,-3.52877
0.000614,0.0467751,-3.5354
0.00061425,0.0434787,-3.54866
0.0006145,0.0401823,-3.54535
0.00061475,0.0368859,-3.54535
0.000615,0.0368859,-3.54203
0.00061525,0.0368859,-3.54535
0.0006155,0.0401823,-3.54866
0.00061575,0.0368859,-3.55861
0.000616,0.0434787,-3.55861
0.00061625,0.0467751,-3.57186
0.0006165,0.0467751,-3.57186
0.00061675,0.0467751,-3.58512
0.000617,0.0467751,-3.58844
0.00061725,0.0500715,-3.59507
0.0006175,0.0434787,-3.6017
0.00061775,0.0434787,-3.61827
0.000618,0.0434787,-3.61496
0.00061825,0.0434787,-3.62159
0.0006185,0.0467751,-3.63153
0.00061875,0.0434787,-3.63816
0.000619,0.0467751,-3.64811
0.00061925,0.0467751,-3.66137
0.0006195,0.0533679,-3.67131
0.00061975,0.0467751,-3.68126
0.00062,0.0434787,-3.68457
0.00062025,0.0467751,-3.68126
0.0006205,0.0434787,-3.68789
0.00062075,0.0434787,-3.69452
0.000621,0.0401823,-3.70115
0.00062125,0.0434787,-3.70115
0.0006215,0.0401823,-3.70446
0.00062175,0.0467751,-3.71109
0.000622,0.0467751,-3.71772
0.00062225,0.0500715,-3.72435
0.0006225,0.0434787,-3.73098
0.00062275,0.0434787,-3.73761
0.000623,0.0434787,-3.74756
0.00062325,0.0500715,-3.7575
0.0006235,0.0500715,-3.76413
0.00062375,0.0500715,-3.77408
0.000624,0.0500715,-3.78402
0.00062425,0.0500715,-3.77739
0.0006245,0.0500715,-3.78071
0.00062475,0.0500715,-3.78071
0.000625,0.0500715,-3.78071
0.00062525,0.0500715,-3.78734
0.0006255,0.0533679,-3.79065
0.00062575,0.0467751,-3.79728
0.000626,0.0467751,-3.79397
0.00062625,0.0467751,-3.8006
0.0006265,0.0467751,-3.81054
0.00062675,0.0434787,-3.82048
0.000627,0.0434787,-3.83374
0.00062725,0.0368859,-3.84037
0.0006275,0.0401823,-3.84369
0.00062775,0.0467751,-3.847
0.000628,0.0467751,-3.847
0.00062825,0.0434787,-3.85695
0.0006285,0.0467751,-3.86689
0.00062875,0.0467751,-3.88347
0.000629,0.0467751,-3.8901
0.00062925,0.0434787,-3.90667
0.0006295,0.0434787,-3.91662
0.00062975,0.0434787,-3.91993
0.00063,0.0401823,-3.92325
0.00063025,0.0434787,-3.92988
0.0006305,0.0500715,-3.93651
0.00063075,0.0434787,-3.93651
0.000631,0.0434787,-3.94977
0.00063125,0.0467751,-3.95308
0.0006315,0.0467751,-3.95971
0.00063175,0.0467751,-3.96634
0.000632,0.0467751,-3.96966
0.00063225,0.0467751,-3.96966
0.0006325,0.0500715,-3.96966
0.00063275,0.0434787,-3.97297
0.000633,0.0401823,-3.97297
0.00063325,0.0401823,-3.97629
0.0006335,0.0434787,-3.9796
0.00063375,0.0434787,-3.98292
0.000634,0.0401823,-3.98623
0.00063425,0.0434787,-3.98955
0.0006345,0.0467751,-3.99618
0.00063475,0.0434787,-4.00944
0.000635,0.0467751,-4.01275
0.00063525,0.0467751,-4.0227
0.0006355,0.0500715,-4.02601
0.00063575,0.0500715,-4.02933
0.000636,0.0533679,-4.03596
0.00063625,0.0467751,-4.03596
0.0006365,0.0533679,-4.03264
0.00063675,0.0533679,-4.0459
0.000637,0.0533679,-4.05253
0.00063725,0.0533679,-4.05916
0.0006375,0.0533679,-4.0691
0.00063775,0.0500715,-4.07573
0.000638,0.0500715,-4.08236
0.00063825,0.0500715,-4.07905
0.0006385,0.0467751,-4.08236
0.00063875,0.0500715,-4.09231
0.000639,0.0500715,-4.09894
0.00063925,0.0533679,-4.10225
0.0006395,0.0500715,-4.10888
0.00063975,0.0467751,-4.11883
0.00064,0.0566643,-4.12214
0.00064025,0.0533679,-4.13209
0.0006405,0.0533679,-4.14203
0.00064075,0.0566643,-4.15198
0.000641,0.0533679,-4.15861
0.00064125,0.0533679,-4.16524
0.0006415,0.0566643,-4.17187
0.00064175,0.0533679,-4.1785
0.000642,0.0533679,-4.18181
0.00064225,0.0533679,-4.18513
0.0006425,0.0467751,-4.19507
0.00064275,0.0467751,-4.2017
0.000643,0.0500715,-4.20833
0.00064325,0.0533679,-4.21496
0.0006435,0.0533679,-4.21828
0.00064375,0.0500715,-4.22491
0.000644,0.0500715,-4.22159
0.00064425,0.0500715,-4.22159
0.0006445,0.0467751,-4.22822
0.00064475,0.0500715,-4.22822
0.000645,0.0500715,-4.22822
0.00064525,0.0467751,-4.23154
0.0006455,0.0467751,-4.24148
0.00064575,0.0500715,-4.24148
0.000646,0.0467751,-4.25143
0.00064625,0.0533679,-4.25806
0.0006465,0.0533679,-4.268
0.00064675,0.0599608,-4.27132
0.000647,0.0566643,-4.27132
0.00064725,0.0599608,-4.27132
0.0006475,0.0599608,-4.28458
0.00064775,0.0500715,-4.28458
0.000648,0.0566643,-4.28458
0.00064825,0.0566643,-4.29452
0.0006485,0.0599608,-4.29784
0.00064875,0.0599608,-4.30446
0.000649,0.0566643,-4.31441
0.00064925,0.0632572,-4.31772
0.0006495,0.0599608,-4.32435
0.00064975,0.0665536,-4.3343
0.00065,0.0566643,-4.34424
0.00065025,0.0632572,-4.35087
0.0006505,0.0599608,-4.3575
0.00065075,0.0533679,-4.3575
0.000651,0.0566643,-4.36413
0.00065125,0.0533679,-4.37076
0.0006515,0.0566643,-4.37408
0.00065175,0.0566643,-4.37408
0.000652,0.0533679,-4.37408
0.00065225,0.0533679,-4.37739
0.0006525,0.0566643,-4.38734
0.00065275,0.0566643,-4.38734
0.000653,0.0566643,-4.39065
0.00065325,0.0566643,-4.39397
0.0006535,0.0533679,-4.4006
0.00065375,0.0566643,-4.4006
0.000654,0.0533679,-4.4006
0.00065425,0.0533679,-4.41054
0.0006545,0.0533679,-4.41717
0.00065475,0.0566643,-4.4238
0.000655,0.0533679,-4.43375
0.00065525,0.0566643,-4.44369
0.0006555,0.0599608,-4.45364
0.00065575,0.0566643,-4.45695
0.000656,0.0533679,-4.46027
0.00065625,0.0599608,-4.46027
0.0006565,0.0599608,-4.46358
0.00065675,0.0599608,-4.4669
0.000657,0.0632572,-4.4669
0.00065725,0.0599608,-4.47353
0.0006575,0.0632572,-4.47684
0.00065775,0.0632572,-4.48347
0.000658,0.0599608,-4.48679
0.00065825,0.0599608,-4.50005
0.0006585,0.0599608,-4.50668
0.00065875,0.0599608,-4.50999
0.000659,0.0533679,-4.51662
0.00065925,0.0566643,-4.51994
0.0006595,0.0566643,-4.52657
0.00065975,0.0533679,-4.5332
0.00066,0.0566643,-4.54314
0.00066025,0.0566643,-4.55308
0.0006605,0.0566643,-4.5564
0.00066075,0.0599608,-4.56303
0.000661,0.0566643,-4.56634
0.00066125,0.0566643,-4.56634
0.0006615,0.0566643,-4.57297
0.00066175,0.0599608,-4.57297
0.000662,0.0599608,-4.56634
0.00066225,0.0599608,-4.57297
0.0006625,0.0599608,-4.57629
0.00066275,0.0599608,-4.5796
0.000663,0.0599608,-4.58623
0.00066325,0.0599608,-4.59286
0.0006635,0.0599608,-4.60612
0.00066375,0.0599608,-4.60281
0.000664,0.0533679,-4.60944
0.00066425,0.0566643,-4.61607
0.0006645,0.0599608,-4.62601
0.00066475,0.0566643,-4.62933
0.000665,0.0533679,-4.63264
0.00066525,0.0533679,-4.63264
0.0006655,0.0533679,-4.63264
0.00066575,0.0566643,-4.62933
0.000666,0.0599608,-4.62933
0.00066625,0.0599608,-4.63264
0.0006665,0.0599608,-4.63596
0.00066675,0.0566643,-4.63264
0.000667,0.0599608,-4.63927
0.00066725,0.0566643,-4.63927
0.0006675,0.0599608,-4.63927
0.00066775,0.0599608,-4.63596
0.000668,0.0632572,-4.64259
0.00066825,0.0599608,-4.6459
0.0006685,0.0599608,-4.65585
0.00066875,0.0566643,-4.66248
0.000669,0.0599608,-4.66579
0.00066925,0.0533679,-4.67905
0.0006695,0.0599608,-4.67905
0.00066975,0.0599608,-4.689
0.00067,0.0599608,-4.69563
0.00067025,0.0665536,-4.70889
0.0006705,0.0632572,-4.7122
0.00067075,0.0599608,-4.71552
0.000671,0.0599608,-4.71883
0.00067125,0.0599608,-4.72546
0.0006715,0.0632572,-4.72215
0.00067175,0.0599608,-4.72878
0.000672,0.0599608,-4.73209
0.00067225,0.0599608,-4.73209
0.0006725,0.0665536,-4.73872
0.00067275,0.0599608,-4.74535
0.000673,0.0599608,-4.74867
0.00067325,0.0566643,-4.74204
0.0006735,0.0599608,-4.74535
0.00067375,0.0599608,-4.75198
0.000674,0.0566643,-4.75198
0.00067425,0.0599608,-4.75861
0.0006745,0.0632572,-4.76524
0.00067475,0.0632572,-4.77519
0.000675,0.0632572,-4.7785
0.00067525,0.0599608,-4.79176
0.0006755,0.0599608,-4.79507
0.00067575,0.0599608,-4.79839
0.000676,0.0632572,-4.79839
0.00067625,0.0632572,-4.79507
0.0006765,0.0632572,-4.8017
0.00067675,0.0599608,-4.79839
0.000677,0.0599608,-4.79839
0.00067725,0.0599608,-4.79839
0.0006775,0.0665536,-4.8017
0.00067775,0.0665536,-4.80833
0.000678,0.0632572,-4.81496
0.00067825,0.0632572,-4.82491
0.0006785,0.0599608,-4.83154
0.00067875,0.0665536,-4.83485
0.000679,0.0632572,-4.84148
0.00067925,0.0599608,-4.85143
0.0006795,0.0632572,-4.85143
0.00067975,0.0599608,-4.85143
0.00068,0.0632572,-4.85143
0.00068025,0.0632572,-4.85806
0.0006805,0.0665536,-4.85806
0.00068075,0.0665536,-4.86137
0.000681,0.0665536,-4.85806
0.00068125,0.0632572,-4.87132
0.0006815,0.0665536,-4.88126
0.00068175,0.0632572,-4.88458
0.000682,0.0632572,-4.88458
0.00068225,0.06985,-4.89452
0.0006825,0.0665536,-4.89121
0.00068275,0.0665536,-4.89121
0.000683,0.0632572,-4.89121
0.00068325,0.0632572,-4.89452
0.0006835,0.0599608,-4.89452
0.00068375,0.0632572,-4.89121
0.000684,0.0632572,-4.89452
0.00068425,0.0665536,-4.89784
0.0006845,0.0632572,-4.90115
0.00068475,0.0665536,-4.90115
0.000685,0.0632572,-4.90447
0.00068525,0.0665536,-4.90778
0.0006855,0.0665536,-4.90778
0.00068575,0.0665536,-4.91441
0.000686,0.0632572,-4.92104
0.00068625,0.0665536,-4.92436
0.0006865,0.0665536,-4.93762
0.00068675,0.0665536,-4.94756
0.000687,0.0665536,-4.95419
0.00068725,0.0632572,-4.96082
0.0006875,0.0632572,-4.96414
0.00068775,0.0665536,-4.97408
0.000688,0.0632572,-4.97408
0.00068825,0.0665536,-4.9774
0.0006885,0.06985,-4.9774
0.00068875,0.0665536,-4.98071
0.000689,0.0665536,-4.98734
0.00068925,0.0665536,-4.99397
0.0006895,0.0665536,-4.99729
0.00068975,0.06985,-5.00723
0.00069,0.06985,-5.00392
0.00069025,0.06985,-5.00392
0.0006905,0.06985,-5.00392
0.00069075,0.0665536,-4.99729
0.000691,0.0665536,-4.99397
0.00069125,0.0665536,-5.0006
0.0006915,0.06985,-4.99729
0.00069175,0.0632572,-4.99397
0.000692,0.0665536,-5.0006
0.00069225,0.0665536,-5.00723
0.0006925,0.0632572,-5.01386
0.00069275,0.0665536,-5.01718
0.000693,0.0632572,-5.02712
0.00069325,0.0632572,-5.02712
0.0006935,0.06985,-5.02381
0.00069375,0.06985,-5.02381
0.000694,0.06985,-5.03044
0.00069425,0.0665536,-5.03044
0.0006945,0.06985,-5.03044
0.00069475,0.06985,-5.03375
0.000695,0.06985,-5.03707
0.00069525,0.06985,-5.04038
0.0006955,0.0731464,-5.04369
0.00069575,0.06985,-5.05032
0.000696,0.0665536,-5.06027
0.00069625,0.0632572,-5.06358
0.0006965,0.0632572,-5.06358
0.00069675,0.0632572,-5.06027
0.000697,0.0632572,-5.06027
0.00069725,0.0665536,-5.06358
0.0006975,0.0665536,-5.0669
0.00069775,0.0665536,-5.0669
0.000698,0.0665536,-5.0669
0.00069825,0.06985,-5.0669
0.0006985,0.0665536,-5.07684
0.00069875,0.0731464,-5.07684
0.000699,0.0731464,-5.08347
0.00069925,0.06985,-5.08347
0.0006995,0.0731464,-5.08016
0.00069975,0.0665536,-5.08679
0.0007,0.0665536,-5.08016
0.00070025,0.0665536,-5.08679
0.0007005,0.06985,-5.09673
0.00070075,0.06985,-5.09673
0.000701,0.0731464,-5.10336
0.00070125,0.0764428,-5.10668
0.0007015,0.0731464,-5.10999
0.00070175,0.0731464,-5.11331
0.000702,0.0665536,-5.11331
0.00070225,0.0665536,-5.11662
0.0007025,0.06985,-5.11994
0.00070275,0.06985,-5.12657
0.000703,0.0632572,-5.12988
0.00070325,0.0665536,-5.13651
0.0007035,0.06985,-5.14314
0.00070375,0.06985,-5.14646
0.000704,0.06985,-5.15309
0.00070425,0.06985,-5.15309
0.0007045,0.06985,-5.1564
0.00070475,0.0665536,-5.15309
0.000705,0.06985,-5.14977
0.00070525,0.0665536,-5.14977
0.0007055,0.06985,-5.14646
0.00070575,0.06985,-5.14977
0.000706,0.0731464,-5.14646
0.00070625,0.0731464,-5.14314
0.0007065,0.0731464,-5.14977
0.00070675,0.0764428,-5.1564
0.000707,0.0764428,-5.1564
0.00070725,0.06985,-5.15309
0.0007075,0.0665536,-5.15309
0.00070775,0.0665536,-5.15972
0.000708,0.0665536,-5.16303
0.00070825,0.0665536,-5.16303
0.0007085,0.0632572,-5.16303
0.00070875,0.0665536,-5.15972
0.000709,0.0731464,-5.15972
0.00070925,0.0764428,-5.16303
0.0007095,0.0731464,-5.16635
0.00070975,0.0731464,-5.17629
0.00071,0.06985,-5.17961
0.00071025,0.0731464,-5.18624
0.0007105,0.06985,-5.18955
0.00071075,0.0731464,-5.19287
0.000711,0.0731464,-5.19618
0.00071125,0.06985,-5.20613
0.0007115,0.06985,-5.20613
0.00071175,0.06985,-5.20944
0.000712,0.06985,-5.21276
0.00071225,0.06985,-5.21939
0.0007125,0.0731464,-5.21607
0.00071275,0.0731464,-5.21939
0.000713,0.06985,-5.22602
0.00071325,0.06985,-5.22933
0.0007135,0.0731464,-5.22602
0.00071375,0.0731464,-5.23596
0.000714,0.06985,-5.23596
0.00071425,0.0731464,-5.23596
0.0007145,0.0764428,-5.23265
0.00071475,0.0731464,-5.23928
0.000715,0.0764428,-5.24259
0.00071525,0.0731464,-5.24259
0.0007155,0.0731464,-5.24591
0.00071575,0.0731464,-5.24922
0.000716,0.0764428,-5.24922
0.00071625,0.0731464,-5.24922
0.0007165,0.0731464,-5.24591
0.00071675,0.0731464,-5.24591
0.000717,0.0764428,-5.25254
0.00071725,0.0731464,-5.25254
0.0007175,0.0764428,-5.25585
0.00071775,0.0764428,-5.25917
0.000718,0.06985,-5.2658
0.00071825,0.06985,-5.25917
0.0007185,0.0731464,-5.25917
0.00071875,0.0731464,-5.25917
0.000719,0.0731464,-5.25917
0.00071925,0.0731464,-5.25917
0.0007195,0.0764428,-5.26248
0.00071975,0.0764428,-5.26248
0.00072,0.0764428,-5.27243
0.00072025,0.0731464,-5.27574
0.0007205,0.06985,-5.27574
0.00072075,0.0731464,-5.28237
0.000721,0.0764428,-5.27906
0.00072125,0.0797392,-5.28569
0.0007215,0.0764428,-5.28569
0.00072175,0.0764428,-5.28237
0.000722,0.0764428,-5.28569
0.00072225,0.0764428,-5.28569
0.0007225,0.0731464,-5.27906
0.00072275,0.0731464,-5.27906
0.000723,0.0731464,-5.28237
0.00072325,0.06985,-5.27906
0.0007235,0.0731464,-5.27574
0.00072375,0.0731464,-5.28569
0.000724,0.06985,-5.28569
0.00072425,0.0665536,-5.27906
0.0007245,0.0731464,-5.27906
0.00072475,0.06985,-5.27574
0.000725,0.0665536,-5.27906
0.00072525,0.06985,-5.28237
0.0007255,0.0731464,-5.28569
0.00072575,0.06985,-5.28569
0.000726,0.0731464,-5.29231
0.00072625,0.0731464,-5.29894
0.0007265,0.0731464,-5.30557
0.00072675,0.0764428,-5.30557
0.000727,0.0764428,-5.30889
0.00072725,0.06985,-5.31552
0.0007275,0.0731464,-5.31883
0.00072775,0.0764428,-5.31552
0.000728,0.0665536,-5.3122
0.00072825,0.0731464,-5.30889
0.0007285,0.0764428,-5.30889
0.00072875,0.0764428,-5.30226
0.000729,0.0797392,-5.30557
0.00072925,0.0797392,-5.30226
0.0007295,0.0764428,-5.30226
0.00072975,0.0764428,-5.29894
0.00073,0.0764428,-5.29894
0.00073025,0.0731464,-5.29894
0.0007305,0.0731464,-5.30226
0.00073075,0.0731464,-5.30226
0.000731,0.0731464,-5.30889
0.00073125,0.0764428,-5.30889
0.0007315,0.0797392,-5.3122
0.00073175,0.0797392,-5.3122
0.000732,0.0797392,-5.31883
0.00073225,0.0764428,-5.32878
0.0007325,0.0764428,-5.32215
0.00073275,0.0797392,-5.31883
0.000733,0.0731464,-5.32215
0.00073325,0.0764428,-5.31883
0.0007335,0.0764428,-5.32546
0.00073375,0.0830356,-5.33209
0.000734,0.0797392,-5.33209
0.00073425,0.0830356,-5.34204
0.0007345,0.0830356,-5.34535
0.00073475,0.0830356,-5.34204
0.000735,0.0764428,-5.34535
0.00073525,0.0764428,-5.34204
0.0007355,0.0764428,-5.34204
0.00073575,0.0731464,-5.34204
0.000736,0.0764428,-5.33872
0.00073625,0.0764428,-5.33541
0.0007365,0.0764428,-5.33541
0.00073675,0.0764428,-5.33541
0.000737,0.0731464,-5.33872
0.00073725,0.0731464,-5.33872
0.0007375,0.06985,-5.34204
0.00073775,0.0731464,-5.33872
0.000738,0.0731464,-5.34535
0.00073825,0.0731464,-5.35198
0.0007385,0.0764428,-5.34535
0.00073875,0.0764428,-5.34535
0.000739,0.0764428,-5.34204
0.00073925,0.0830356,-5.34867
0.0007395,0.0764428,-5.34867
0.00073975,0.0731464,-5.34867
0.00074,0.0731464,-5.35198
0.00074025,0.0731464,-5.35198
0.0007405,0.0797392,-5.34867
0.00074075,0.0764428,-5.35198
0.000741,0.0764428,-5.35198
0.00074125,0.0731464,-5.35198
0.0007415,0.0764428,-5.3553
0.00074175,0.0797392,-5.35861
0.000742,0.0764428,-5.3553
0.00074225,0.0731464,-5.36193
0.0007425,0.0731464,-5.36524
0.00074275,0.0731464,-5.36524
0.000743,0.0764428,-5.37187
0.00074325,0.0764428,-5.37519
0.0007435,0.0764428,-5.37519
0.00074375,0.0764428,-5.37519
0.000744,0.0764428,-5.3785
0.00074425,0.0764428,-5.37187
0.0007445,0.0797392,-5.36524
0.00074475,0.0764428,-5.36856
0.000745,0.0764428,-5.36193
0.00074525,0.0764428,-5.36193
0.0007455,0.0764428,-5.35861
0.00074575,0.0731464,-5.35198
0.000746,0.0797392,-5.35198
0.00074625,0.0764428,-5.3553
0.0007465,0.0764428,-5.3553
0.00074675,0.0764428,-5.3553
0.000747,0.0764428,-5.35861
0.00074725,0.0764428,-5.36193
0.0007475,0.0764428,-5.36193
0.00074775,0.0731464,-5.36193
0.000748,0.0764428,-5.36193
0.00074825,0.0731464,-5.3553
0.0007485,0.0797392,-5.35861
0.00074875,0.0797392,-5.35861
0.000749,0.0797392,-5.35861
0.00074925,0.0797392,-5.3553
0.0007495,0.0830356,-5.3553
0.00074975,0.0797392,-5.3553
0.00075,0.086332,-5.35861
0.00075025,0.0830356,-5.3553
0.0007505,0.0830356,-5.34535
0.00075075,0.086332,-5.34867
0.000751,0.0830356,-5.35198
0.00075125,0.0797392,-5.3553
0.0007515,0.0764428,-5.35198
0.00075175,0.0764428,-5.35198
0.000752,0.0731464,-5.35198
0.00075225,0.0764428,-5.34535
0.0007525,0.0764428,-5.34204
0.00075275,0.0797392,-5.34535
0.000753,0.0764428,-5.34867
0.00075325,0.0797392,-5.34535
0.0007535,0.0797392,-5.35198
0.00075375,0.0797392,-5.3553
0.000754,0.0797392,-5.3553
0.00075425,0.0797392,-5.3553
0.0007545,0.0797392,-5.35861
0.00075475,0.0830356,-5.3553
0.000755,0.0797392,-5.35198
0.00075525,0.0797392,-5.3553
0.0007555,0.0797392,-5.35198
0.00075575,0.0764428,-5.34867
0.000756,0.0764428,-5.34867
0.00075625,0.0797392,-5.34867
0.0007565,0.0797392,-5.34867
0.00075675,0.0830356,-5.34867
0.000757,0.0830356,-5.34204
0.00075725,0.0830356,-5.34535
0.0007575,0.0830356,-5.34867
0.00075775,0.0797392,-5.34867
0.000758,0.0830356,-5.34867
0.00075825,0.0764428,-5.34204
0.0007585,0.0764428,-5.34535
0.00075875,0.0797392,-5.34867
0.000759,0.0764428,-5.34867
0.00075925,0.0797392,-5.35198
0.0007595,0.0797392,-5.35198
0.00075975,0.0797392,-5.3553
0.00076,0.0797392,-5.3553
0.00076025,0.0764428,-5.3553
0.0007605,0.0797392,-5.3553
0.00076075,0.0764428,-5.35198
0.000761,0.0731464,-5.34535
0.00076125,0.0665536,-5.33872
0.0007615,0.0665536,-5.33541
0.00076175,0.06985,-5.33541
0.000762,0.06985,-5.33541
0.00076225,0.0731464,-5.32878
0.0007625,0.0731464,-5.32546
0.00076275,0.0764428,-5.32215
0.000763,0.0764428,-5.32215
0.00076325,0.0731464,-5.32546
0.0007635,0.0731464,-5.32215
0.00076375,0.0764428,-5.31552
0.000764,0.0731464,-5.31552
0.00076425,0.0797392,-5.31552
0.0007645,0.0764428,-5.3122
0.00076475,0.06985,-5.31552
0.000765,0.0731464,-5.31552
0.00076525,0.0731464,-5.31883
0.0007655,0.0731464,-5.32546
0.00076575,0.0764428,-5.32215
0.000766,0.0797392,-5.31883
0.00076625,0.0764428,-5.31552
0.0007665,0.0797392,-5.3122
0.00076675,0.0764428,-5.31883
0.000767,0.0764428,-5.3122
0.00076725,0.0764428,-5.3122
0.0007675,0.0797392,-5.3122
0.00076775,0.0764428,-5.30889
0.000768,0.06985,-5.30557
0.00076825,0.0764428,-5.30557
0.0007685,0.0764428,-5.30889
0.00076875,0.0731464,-5.30557
0.000769,0.0731464,-5.3122
0.00076925,0.0731464,-5.30889
0.0007695,0.0764428,-5.3122
0.00076975,0.0764428,-5.30889
0.00077,0.0764428,-5.3122
0.00077025,0.0764428,-5.30889
0.0007705,0.0764428,-5.3122
0.00077075,0.0731464,-5.3122
0.000771,0.0764428,-5.3122
0.00077125,0.0731464,-5.31552
0.0007715,0.0731464,-5.31552
0.00077175,0.06985,-5.31552
0.000772,0.0731464,-5.31883
0.00077225,0.0731464,-5.3122
0.0007725,0.0764428,-5.30226
0.00077275,0.0764428,-5.30226
0.000773,0.0731464,-5.30226
0.00077325,0.0764428,-5.30226
0.0007735,0.0764428,-5.29894
0.00077375,0.0731464,-5.29563
0.000774,0.0731464,-5.29231
0.00077425,0.0731464,-5.289
0.0007745,0.0731464,-5.28569
0.00077475,0.0764428,-5.28237
0.000775,0.0764428,-5.28237
0.00077525,0.0731464,-5.27243
0.0007755,0.0764428,-5.27243
0.00077575,0.0764428,-5.27574
0.000776,0.0731464,-5.27243
0.00077625,0.0731464,-5.26911
0.0007765,0.0797392,-5.26911
0.00077675,0.0764428,-5.27243
0.000777,0.0797392,-5.27574
0.00077725,0.0797392,-5.26911
0.0007775,0.0797392,-5.26911
0.00077775,0.0797392,-5.2658
0.000778,0.0797392,-5.2658
0.00077825,0.0764428,-5.26248
0.0007785,0.0731464,-5.2658
0.00077875,0.0731464,-5.26911
0.000779,0.0731464,-5.26248
0.00077925,0.0797392,-5.2658
0.0007795,0.0797392,-5.26248
0.00077975,0.0797392,-5.25917
0.00078,0.0731464,-5.25917
0.00078025,0.0731464,-5.25917
0.0007805,0.0731464,-5.25917
0.00078075,0.0731464,-5.25917
0.000781,0.0764428,-5.26248
0.00078125,0.0731464,-5.2658
0.0007815,0.0764428,-5.25585
0.00078175,0.0764428,-5.25585
0.000782,0.0764428,-5.24922
0.00078225,0.0764428,-5.24922
0.0007825,0.0731464,-5.25254
0.00078275,0.06985,-5.25254
0.000783,0.06985,-5.24922
0.00078325,0.06985,-5.23928
0.0007835,0.06985,-5.22933
0.00078375,0.0731464,-5.22602
0.000784,0.0731464,-5.2227
0.00078425,0.0731464,-5.21939
0.0007845,0.0731464,-5.21607
0.00078475,0.0731464,-5.20944
0.000785,0.06985,-5.20944
0.00078525,0.0731464,-5.21276
0.0007855,0.06985,-5.21939
0.00078575,0.0731464,-5.21939
0.000786,0.0731464,-5.21939
0.00078625,0.0764428,-5.2227
0.0007865,0.0731464,-5.21939
0.00078675,0.0764428,-5.21276
0.000787,0.0764428,-5.21276
0.00078725,0.0797392,-5.20944
0.0007875,0.0797392,-5.20281
0.00078775,0.0797392,-5.20613
0.000788,0.0830356,-5.20613
0.00078825,0.0797392,-5.1995
0.0007885,0.0797392,-5.20613
0.00078875,0.0830356,-5.19618
0.000789,0.0797392,-5.1995
0.00078925,0.0830356,-5.19287
0.0007895,0.0797392,-5.19287
0.00078975,0.0731464,-5.19287
0.00079,0.0665536,-5.18624
0.00079025,0.06985,-5.17961
0.0007905,0.06985,-5.17629
0.00079075,0.0731464,-5.17961
0.000791,0.0731464,-5.17629
0.00079125,0.0764428,-5.16966
0.0007915,0.0731464,-5.16966
0.00079175,0.0731464,-5.16303
0.000792,0.0764428,-5.16303
0.00079225,0.06985,-5.1564
0.0007925,0.0797392,-5.15972
0.00079275,0.0764428,-5.15972
0.000793,0.06985,-5.16303
0.00079325,0.0731464,-5.16303
0.0007935,0.0731464,-5.16635
0.00079375,0.0731464,-5.16635
0.000794,0.0731464,-5.16635
0.00079425,0.06985,-5.16635
0.0007945,0.0764428,-5.16303
0.00079475,0.0731464,-5.1564
0.000795,0.0731464,-5.1564
0.00079525,0.0731464,-5.15309
0.0007955,0.0731464,-5.14977
0.00079575,0.06985,-5.14646
0.000796,0.0731464,-5.13651
0.00079625,0.06985,-5.1332
0.0007965,0.0731464,-5.1332
0.00079675,0.0764428,-5.12325
0.000797,0.0731464,-5.11994
0.00079725,0.0764428,-5.11662
0.0007975,0.06985,-5.10668
0.00079775,0.0764428,-5.10668
0.000798,0.0764428,-5.10336
0.00079825,0.0764428,-5.10005
